student_id,entrance_rank,category,preferred_branch,preferred_state,annual_budget_lakhs,hostel_needed,college_id,college_name,tier,branch_id,branch_code,closing_rank,tuition_fee,avg_placement_lpa,admitted
9256,20908,OBC,CHE,Uttar Pradesh,1.32,1,45,Global Kochi Polytechnic & Tech Campus,Tier 3,8,CHE,24472,1.72,6.85,1
9257,16354,General,CHE,Odisha,4.55,0,121,Global Jaipur University of Engineering,Tier 3,8,CHE,11758,3.1,7.73,0
9258,3533,OBC,AERO,Karnataka,3.98,1,6,IIT Roorkee,Tier 1,9,AERO,484,2.25,20.0,0
9259,12789,ST,AERO,Karnataka,4.96,1,12,VNIT Nagpur,Tier 1,9,AERO,1388,1.75,13.5,0
9260,15742,SC,ECE,Gujarat,4.17,0,85,Apex Indore Polytechnic & Tech Campus,Tier 3,3,ECE,50510,3.42,7.73,1
9261,1616,SC,IT,Tamil Nadu,3.53,0,98,Horizon Chandigarh Polytechnic & Tech Campus,Tier 2,4,IT,11354,3.8,10.81,1
9262,9877,OBC,CSE,Punjab,4.58,1,72,Vanguard Hyderabad Polytechnic & Tech Campus,Tier 2,1,CSE,4991,4.33,8.03,0
9263,5871,ST,EEE,Rajasthan,5.81,0,26,College of Engg Guindy,Tier 2,5,EEE,14571,0.35,12.0,1
9264,4430,OBC,CSE,Delhi,5.76,0,3,IIT Madras,Tier 1,1,CSE,548,2.3,24.0,0
9265,1178,General,CE,Punjab,3.29,1,123,Pioneer Bhubaneswar Polytechnic & Tech Campus,Tier 3,7,CE,11453,1.74,8.04,1
9266,9097,SC,CHE,Assam,4.39,1,68,Pioneer Chandigarh Polytechnic & Tech Campus,Tier 2,8,CHE,9496,2.92,9.93,1
9267,10434,OBC,AERO,West Bengal,3.36,1,33,Imperial Hyderabad University of Engineering,Tier 3,9,AERO,24099,3.4,4.87,1
9268,15920,General,AERO,Gujarat,3.73,1,48,National Lucknow Institute of Technology,Tier 2,9,AERO,2731,3.18,8.49,0
9269,20256,SC,ME,Uttar Pradesh,5.03,0,27,MS Ramaiah Institute of Technology,Tier 2,6,ME,8707,3.1,11.2,0
9270,6072,ST,EEE,Uttarakhand,3.18,0,48,National Lucknow Institute of Technology,Tier 2,5,EEE,14423,3.18,8.49,1
9271,8790,General,IT,Rajasthan,6.0,0,50,Apex Chennai Polytechnic & Tech Campus,Tier 3,4,IT,17461,3.19,5.16,1
9272,24837,SC,CSE,Kerala,3.11,1,81,Apex Chandigarh College of Engineering,Tier 3,1,CSE,49026,1.46,6.36,1
9273,24262,OBC,CHE,Uttar Pradesh,1.77,1,82,Metropolitan Lucknow College of Engineering,Tier 3,8,CHE,23217,1.26,7.21,0
9274,26031,General,AI_DS,Rajasthan,4.19,1,35,Horizon Bhubaneswar University of Engineering,Tier 2,2,AI_DS,2850,4.23,9.31,0
9275,4750,General,CHE,Tamil Nadu,2.41,1,25,Jadavpur University,Tier 2,8,CHE,2741,0.25,15.8,0
9276,12914,General,CHE,Tamil Nadu,2.94,0,85,Apex Indore Polytechnic & Tech Campus,Tier 3,8,CHE,13617,3.42,7.73,0
9277,2494,SC,BIOTECH,Uttarakhand,1.28,0,73,Summit Ahmedabad Polytechnic & Tech Campus,Tier 3,10,BIOTECH,39260,2.91,5.54,1
9278,3284,General,CHE,Uttar Pradesh,4.99,1,85,Apex Indore Polytechnic & Tech Campus,Tier 3,8,CHE,13617,3.42,7.73,1
9279,1609,General,CE,Uttar Pradesh,2.21,1,19,Veermata Jijabai Technological Institute,Tier 2,7,CE,2210,1.4,14.0,1
9280,14392,General,ME,Uttar Pradesh,5.23,0,47,Zenith Chandigarh Polytechnic & Tech Campus,Tier 3,6,ME,11905,3.06,4.89,0
9281,3171,ST,ME,Punjab,3.57,0,40,Summit Chandigarh University of Engineering,Tier 2,6,ME,11787,2.73,10.5,1
9282,5646,General,BIOTECH,Madhya Pradesh,2.15,0,127,National Ahmedabad Polytechnic & Tech Campus,Tier 3,10,BIOTECH,12497,1.48,6.32,1
9283,3167,General,EEE,Telangana,2.13,0,17,BMS College of Engineering,Tier 2,5,EEE,2679,2.9,12.8,0
9284,33801,General,IT,Telangana,1.17,0,122,Apex Pune College of Engineering,Tier 3,4,IT,17294,3.05,7.66,0
9285,20078,General,CHE,Gujarat,2.05,0,57,Zenith Noida College of Engineering,Tier 3,8,CHE,13624,2.66,6.45,0
9286,11362,SC,CHE,Uttar Pradesh,3.23,1,107,Horizon Indore Polytechnic & Tech Campus,Tier 3,8,CHE,47778,3.32,8.02,1
9287,104377,General,ECE,Rajasthan,5.44,1,129,Global Chennai College of Engineering,Tier 2,3,ECE,3312,4.47,9.66,0
9288,15361,SC,AI_DS,Kerala,1.02,0,73,Summit Ahmedabad Polytechnic & Tech Campus,Tier 3,2,AI_DS,47746,2.91,5.54,1
9289,49027,General,ECE,Assam,3.2,0,111,Metropolitan Ahmedabad Polytechnic & Tech Campus,Tier 2,3,ECE,2932,3.41,9.14,0
9290,14506,General,ECE,Rajasthan,3.94,0,48,National Lucknow Institute of Technology,Tier 2,3,ECE,3362,3.18,8.49,0
9291,1078,General,CE,Punjab,4.36,0,10,NIT Trichy,Tier 1,7,CE,214,1.8,17.5,0
9292,11774,EWS,EEE,West Bengal,4.94,0,95,Zenith Chandigarh College of Engineering,Tier 3,5,EEE,20293,2.22,8.46,1
9293,2950,General,BIOTECH,Punjab,1.8,1,47,Zenith Chandigarh Polytechnic & Tech Campus,Tier 3,10,BIOTECH,10905,3.06,4.89,1
9294,1249,General,CE,Uttarakhand,5.9,0,22,SRM Institute of Science and Technology,Tier 2,7,CE,2009,2.6,8.5,1
9295,44026,General,EEE,Uttarakhand,4.72,1,47,Zenith Chandigarh Polytechnic & Tech Campus,Tier 3,5,EEE,12766,3.06,4.89,0
9296,3001,General,AI_DS,Madhya Pradesh,3.23,1,8,BITS Pilani,Tier 1,2,AI_DS,281,5.5,22.0,0
9297,11827,ST,ME,West Bengal,1.17,0,21,VIT Vellore,Tier 2,6,ME,12413,2.45,9.8,1
9298,3382,General,IT,Assam,4.89,0,80,Vanguard Lucknow Institute of Technology,Tier 3,4,IT,15407,1.36,4.66,1
9299,23541,General,CE,Uttarakhand,2.95,1,40,Summit Chandigarh University of Engineering,Tier 2,7,CE,2237,2.73,10.5,0
9300,9940,General,BIOTECH,Uttarakhand,3.54,0,43,Horizon Noida Institute of Technology,Tier 3,10,BIOTECH,11008,3.38,6.44,1
9301,19400,SC,EEE,Punjab,1.97,0,47,Zenith Chandigarh Polytechnic & Tech Campus,Tier 3,5,EEE,50252,3.06,4.89,1
9302,13276,SC,BIOTECH,Karnataka,2.65,0,24,Thapar Institute of Engg & Tech,Tier 2,10,BIOTECH,8886,4.2,12.0,0
9303,7179,General,CSE,Delhi,3.34,1,31,Metropolitan Bhubaneswar Institute of Technology,Tier 3,1,CSE,16275,1.52,7.46,1
9304,1011,General,AERO,Uttar Pradesh,5.07,0,43,Horizon Noida Institute of Technology,Tier 3,9,AERO,15233,3.38,6.44,1
9305,8639,General,IT,Assam,2.54,0,33,Imperial Hyderabad University of Engineering,Tier 3,4,IT,16122,3.4,4.87,1
9306,3004,OBC,EEE,Madhya Pradesh,2.7,1,5,IIT Kanpur,Tier 1,5,EEE,515,2.4,23.0,0
9307,3412,General,CHE,Tamil Nadu,2.25,1,98,Horizon Chandigarh Polytechnic & Tech Campus,Tier 2,8,CHE,2383,3.8,10.81,0
9308,3699,SC,CSE,Karnataka,4.59,1,28,PES University,Tier 2,1,CSE,11127,4.5,11.8,1
9309,11667,SC,ME,Punjab,5.64,1,2,IIT Delhi,Tier 1,6,ME,797,2.45,25.0,0
9310,4515,OBC,ECE,Maharashtra,1.49,1,78,Apex Indore Institute of Technology,Tier 3,3,ECE,29447,2.72,6.21,1
9311,8405,OBC,EEE,Tamil Nadu,5.36,0,53,Horizon Chandigarh Institute of Technology,Tier 2,5,EEE,5136,3.67,11.24,0
9312,7422,SC,CSE,Madhya Pradesh,2.07,0,71,Imperial Lucknow Polytechnic & Tech Campus,Tier 3,1,CSE,55132,2.71,7.5,1
9313,2286,General,CSE,Delhi,5.67,0,9,IIIT Hyderabad,Tier 1,1,CSE,286,3.8,31.0,0
9314,30321,OBC,CHE,Telangana,4.56,1,9,IIIT Hyderabad,Tier 1,8,CHE,475,3.8,31.0,0
9315,12343,SC,CSE,Delhi,5.41,0,93,Metropolitan Indore Institute of Technology,Tier 3,1,CSE,53000,2.21,4.71,1
9316,3207,EWS,IT,Odisha,3.1,1,96,Metropolitan Lucknow College of Engineering,Tier 3,4,IT,21857,1.39,6.71,1
9317,7299,OBC,CHE,West Bengal,2.41,1,104,Summit Jaipur Polytechnic & Tech Campus,Tier 2,8,CHE,4683,3.22,10.0,0
9318,2395,General,CSE,Punjab,4.92,1,101,Zenith Noida Institute of Technology,Tier 3,1,CSE,15946,2.7,5.23,1
9319,14767,General,CHE,Telangana,4.24,0,100,Imperial Bengaluru University of Engineering,Tier 3,8,CHE,11817,1.73,7.94,0
9320,3100,SC,ME,Tamil Nadu,1.78,1,131,Global Indore Institute of Technology,Tier 3,6,ME,40955,3.37,7.63,1
9321,7494,General,CSE,Uttarakhand,4.9,1,113,National Jaipur Institute of Technology,Tier 3,1,CSE,14952,3.32,7.49,1
9322,7562,OBC,CHE,Madhya Pradesh,3.4,1,109,Global Ahmedabad Polytechnic & Tech Campus,Tier 3,8,CHE,23185,3.2,5.46,1
9323,4366,General,ME,Uttarakhand,2.94,1,95,Zenith Chandigarh College of Engineering,Tier 3,6,ME,11621,2.22,8.46,1
9324,2664,General,CE,Gujarat,3.21,0,19,Veermata Jijabai Technological Institute,Tier 2,7,CE,2210,1.4,14.0,0
9325,9524,General,IT,Rajasthan,2.11,0,22,SRM Institute of Science and Technology,Tier 2,4,IT,3177,2.6,8.5,0
9326,9061,SC,AERO,Madhya Pradesh,5.24,0,123,Pioneer Bhubaneswar Polytechnic & Tech Campus,Tier 3,9,AERO,47552,1.74,8.04,1
9327,12003,General,ME,Kerala,3.48,0,86,Zenith Lucknow University of Engineering,Tier 3,6,ME,11274,3.11,8.03,1
9328,5991,General,CHE,Gujarat,1.93,0,119,Horizon Noida University of Engineering,Tier 3,8,CHE,13557,2.63,7.38,1
9329,34339,General,ECE,Odisha,3.19,0,4,IIT Kharagpur,Tier 1,3,ECE,305,2.35,21.5,0
9330,9267,General,CSE,Assam,3.36,1,41,Summit Hyderabad Institute of Technology,Tier 3,1,CSE,14905,2.95,4.93,1
9331,8239,General,ME,Odisha,2.22,0,130,National Hyderabad University of Engineering,Tier 3,6,ME,11177,1.24,5.01,1
9332,4223,ST,BIOTECH,West Bengal,1.27,1,46,National Bhubaneswar College of Engineering,Tier 2,10,BIOTECH,12247,4.22,8.45,0
9333,6445,General,CE,Delhi,3.18,0,109,Global Ahmedabad Polytechnic & Tech Campus,Tier 3,7,CE,10204,3.2,5.46,1
9334,10562,OBC,CSE,Uttarakhand,5.44,0,103,National Jaipur Polytechnic & Tech Campus,Tier 2,1,CSE,5060,3.15,9.12,0
9335,7940,SC,EEE,Gujarat,5.72,1,75,Apex Kochi College of Engineering,Tier 2,5,EEE,9928,3.16,7.75,1
9336,5290,General,BIOTECH,Uttarakhand,2.5,1,97,Pioneer Indore Institute of Technology,Tier 3,10,BIOTECH,12839,1.85,4.78,1
9337,3958,OBC,CHE,Rajasthan,2.03,0,109,Global Ahmedabad Polytechnic & Tech Campus,Tier 3,8,CHE,23185,3.2,5.46,1
9338,10308,General,ECE,Kerala,1.19,0,63,Horizon Chennai Institute of Technology,Tier 3,3,ECE,16583,1.84,7.59,1
9339,737,SC,IT,Kerala,5.9,1,86,Zenith Lucknow University of Engineering,Tier 3,4,IT,55526,3.11,8.03,1
9340,20451,General,ME,Maharashtra,4.41,1,68,Pioneer Chandigarh Polytechnic & Tech Campus,Tier 2,6,ME,2379,2.92,9.93,0
9341,52577,EWS,AERO,Uttar Pradesh,3.5,0,125,Summit Kochi University of Engineering,Tier 3,9,AERO,21785,2.87,7.12,0
9342,8957,SC,IT,Punjab,4.93,0,61,Apex Chennai College of Engineering,Tier 3,4,IT,56631,2.89,8.22,1
9343,34484,General,ECE,Telangana,2.48,1,47,Zenith Chandigarh Polytechnic & Tech Campus,Tier 3,3,ECE,14465,3.06,4.89,0
9344,8039,EWS,AERO,Punjab,1.03,1,128,National Bengaluru University of Engineering,Tier 3,9,AERO,19396,3.01,7.82,1
9345,932,OBC,CHE,Gujarat,2.72,1,85,Apex Indore Polytechnic & Tech Campus,Tier 3,8,CHE,23240,3.42,7.73,1
9346,4009,OBC,AERO,Rajasthan,3.58,1,46,National Bhubaneswar College of Engineering,Tier 2,9,AERO,5113,4.22,8.45,1
9347,2268,General,AI_DS,Odisha,3.47,1,57,Zenith Noida College of Engineering,Tier 3,2,AI_DS,15255,2.66,6.45,1
9348,11728,SC,ECE,Maharashtra,5.44,0,43,Horizon Noida Institute of Technology,Tier 3,3,ECE,55684,3.38,6.44,1
9349,9770,SC,EEE,Odisha,5.96,1,3,IIT Madras,Tier 1,5,EEE,923,2.3,24.0,0
9350,26237,OBC,ECE,Odisha,2.4,0,80,Vanguard Lucknow Institute of Technology,Tier 3,3,ECE,30167,1.36,4.66,1
9351,37063,General,EEE,Uttarakhand,4.54,1,74,Summit Jaipur College of Engineering,Tier 3,5,EEE,13611,2.84,5.84,0
9352,33140,SC,CE,Telangana,5.56,1,40,Summit Chandigarh University of Engineering,Tier 2,7,CE,8279,2.73,10.5,0
9353,3094,OBC,CE,Telangana,2.86,1,67,Imperial Noida University of Engineering,Tier 3,7,CE,18605,2.48,7.16,1
9354,5219,OBC,IT,Gujarat,2.92,1,65,Imperial Ahmedabad Institute of Technology,Tier 3,4,IT,30302,1.64,6.24,1
9355,49545,EWS,ME,Kerala,1.0,0,23,Manipal Institute of Technology,Tier 2,6,ME,3416,3.85,11.5,0
9356,9084,General,EEE,Punjab,2.74,0,49,Summit Noida College of Engineering,Tier 2,5,EEE,2634,4.22,7.7,0
9357,14120,SC,AI_DS,Delhi,4.7,0,64,Global Jaipur Institute of Technology,Tier 2,2,AI_DS,9910,3.02,11.43,0
9358,5971,General,AERO,Kerala,5.92,1,79,Horizon Ahmedabad Polytechnic & Tech Campus,Tier 3,9,AERO,13394,3.22,8.3,1
9359,17970,EWS,CE,Rajasthan,2.56,1,68,Pioneer Chandigarh Polytechnic & Tech Campus,Tier 2,7,CE,2899,2.92,9.93,0
9360,14283,General,ECE,Madhya Pradesh,2.07,1,88,Vanguard Noida Institute of Technology,Tier 3,3,ECE,15377,2.86,7.53,0
9361,5116,General,CE,Maharashtra,5.54,1,127,National Ahmedabad Polytechnic & Tech Campus,Tier 3,7,CE,11243,1.48,6.32,1
9362,10026,General,ECE,Uttarakhand,2.82,1,68,Pioneer Chandigarh Polytechnic & Tech Campus,Tier 2,3,ECE,3207,2.92,9.93,0
9363,1734,General,AI_DS,Odisha,4.79,1,124,Summit Pune University of Engineering,Tier 3,2,AI_DS,13641,1.3,8.48,1
9364,25552,General,ECE,Maharashtra,3.18,0,106,Metropolitan Chennai Polytechnic & Tech Campus,Tier 2,3,ECE,3213,2.81,8.67,0
9365,7285,General,IT,Maharashtra,1.05,0,15,IIIT Allahabad,Tier 1,4,IT,322,2.1,20.5,0
9366,20079,SC,BIOTECH,Odisha,1.55,0,126,National Noida University of Engineering,Tier 3,10,BIOTECH,44130,3.39,4.9,1
9367,2162,EWS,IT,Odisha,4.63,1,84,Imperial Jaipur University of Engineering,Tier 2,4,IT,4783,3.18,10.79,1
9368,23697,General,CHE,Kerala,2.05,0,50,Apex Chennai Polytechnic & Tech Campus,Tier 3,8,CHE,12146,3.19,5.16,0
9369,8292,OBC,EEE,Gujarat,1.33,1,129,Global Chennai College of Engineering,Tier 2,5,EEE,4789,4.47,9.66,0
9370,54665,General,CHE,Delhi,5.98,1,15,IIIT Allahabad,Tier 1,8,CHE,248,2.1,20.5,0
9371,1386,General,AERO,Maharashtra,5.37,0,60,Global Bengaluru College of Engineering,Tier 3,9,AERO,13703,2.01,8.0,1
9372,11278,General,CHE,Punjab,5.26,1,7,IIT Guwahati,Tier 1,8,CHE,265,2.2,19.5,0
9373,9398,General,EEE,Karnataka,5.7,1,5,IIT Kanpur,Tier 1,5,EEE,251,2.4,23.0,0
9374,16727,OBC,CE,Delhi,1.18,1,109,Global Ahmedabad Polytechnic & Tech Campus,Tier 3,7,CE,19413,3.2,5.46,1
9375,39448,OBC,CSE,Punjab,5.16,0,114,Summit Pune College of Engineering,Tier 3,1,CSE,27336,1.31,5.67,0
9376,15885,SC,EEE,Telangana,4.3,1,30,Kalinga Institute of Industrial Tech,Tier 2,5,EEE,10425,3.5,8.2,0
9377,4791,OBC,CSE,Odisha,1.85,1,58,Pioneer Kochi Institute of Technology,Tier 2,1,CSE,5371,2.76,8.15,0
9378,1946,SC,AI_DS,Tamil Nadu,2.67,1,129,Global Chennai College of Engineering,Tier 2,2,AI_DS,9376,4.47,9.66,1
9379,4447,General,CSE,Uttarakhand,5.85,1,94,Summit Kochi Institute of Technology,Tier 2,1,CSE,2882,4.12,7.84,0
9380,8121,OBC,CE,West Bengal,4.29,1,42,Apex Chennai University of Engineering,Tier 3,7,CE,18153,2.99,4.5,1
9381,22318,General,CHE,Maharashtra,4.43,0,36,Pioneer Bhubaneswar Institute of Technology,Tier 3,8,CHE,11811,1.76,5.58,0
9382,14981,General,EEE,Karnataka,2.05,0,76,National Lucknow Polytechnic & Tech Campus,Tier 3,5,EEE,14740,2.01,7.91,1
9383,26408,General,CHE,Karnataka,1.82,1,50,Apex Chennai Polytechnic & Tech Campus,Tier 3,8,CHE,12146,3.19,5.16,0
9384,8006,EWS,CE,Madhya Pradesh,2.98,1,12,VNIT Nagpur,Tier 1,7,CE,304,1.75,13.5,0
9385,4661,OBC,ME,Kerala,1.91,1,97,Pioneer Indore Institute of Technology,Tier 3,6,ME,21185,1.85,4.78,1
9386,4020,General,IT,Telangana,5.42,0,99,Zenith Lucknow University of Engineering,Tier 3,4,IT,16140,2.78,8.27,1
9387,21552,SC,AI_DS,Odisha,2.46,0,92,Apex Ahmedabad University of Engineering,Tier 2,2,AI_DS,10135,2.75,7.72,0
9388,60605,OBC,CHE,Uttarakhand,4.01,0,113,National Jaipur Institute of Technology,Tier 3,8,CHE,23286,3.32,7.49,0
9389,3165,General,AI_DS,Telangana,4.86,1,115,Apex Chandigarh College of Engineering,Tier 3,2,AI_DS,13290,3.2,5.46,1
9390,11615,General,ECE,Odisha,1.94,1,86,Zenith Lucknow University of Engineering,Tier 3,3,ECE,14931,3.11,8.03,1
9391,48004,General,CE,Maharashtra,5.02,0,72,Vanguard Hyderabad Polytechnic & Tech Campus,Tier 2,7,CE,2289,4.33,8.03,0
9392,1175,EWS,EEE,Maharashtra,3.02,0,25,Jadavpur University,Tier 2,5,EEE,3787,0.25,15.8,1
9393,10159,OBC,IT,Odisha,5.11,0,128,National Bengaluru University of Engineering,Tier 3,4,IT,31936,3.01,7.82,1
9394,12622,EWS,EEE,Assam,4.67,1,4,IIT Kharagpur,Tier 1,5,EEE,362,2.35,21.5,0
9395,33512,General,CSE,Gujarat,2.95,1,60,Global Bengaluru College of Engineering,Tier 3,1,CSE,16005,2.01,8.0,0
9396,439,General,ECE,Maharashtra,5.16,0,2,IIT Delhi,Tier 1,3,ECE,311,2.45,25.0,0
9397,2277,OBC,ME,Karnataka,4.85,1,50,Apex Chennai Polytechnic & Tech Campus,Tier 3,6,ME,22720,3.19,5.16,1
9398,12040,General,CHE,Kerala,2.02,1,112,Global Noida Polytechnic & Tech Campus,Tier 2,8,CHE,2524,4.2,9.02,0
9399,19462,ST,BIOTECH,Punjab,4.25,0,72,Vanguard Hyderabad Polytechnic & Tech Campus,Tier 2,10,BIOTECH,11997,4.33,8.03,0
9400,8545,General,CSE,Uttarakhand,2.14,0,134,Vanguard Bhubaneswar College of Engineering,Tier 3,1,CSE,16278,1.73,6.31,1
9401,8856,ST,BIOTECH,Madhya Pradesh,3.46,1,90,Global Jaipur University of Engineering,Tier 3,10,BIOTECH,57849,1.78,5.27,1
9402,16822,OBC,CHE,Maharashtra,3.84,0,133,Pioneer Hyderabad University of Engineering,Tier 3,8,CHE,22697,2.42,6.92,1
9403,8351,General,EEE,Maharashtra,3.81,1,69,Summit Jaipur College of Engineering,Tier 2,5,EEE,2551,3.83,7.87,0
9404,23503,General,CE,Karnataka,4.24,0,69,Summit Jaipur College of Engineering,Tier 2,7,CE,2140,3.83,7.87,0
9405,38978,General,EEE,Punjab,3.99,1,66,Horizon Lucknow University of Engineering,Tier 3,5,EEE,14405,2.73,5.76,0
9406,22044,SC,AI_DS,Uttar Pradesh,1.22,0,42,Apex Chennai University of Engineering,Tier 3,2,AI_DS,46781,2.99,4.5,1
9407,2494,OBC,IT,Odisha,4.83,0,78,Apex Indore Institute of Technology,Tier 3,4,IT,27491,2.72,6.21,1
9408,14251,General,AI_DS,Odisha,4.19,0,30,Kalinga Institute of Industrial Tech,Tier 2,2,AI_DS,3053,3.5,8.2,0
9409,19114,EWS,CHE,Kerala,4.46,1,17,BMS College of Engineering,Tier 2,8,CHE,3476,2.9,12.8,0
9410,3076,ST,AERO,Karnataka,3.34,0,100,Imperial Bengaluru University of Engineering,Tier 3,9,AERO,73835,1.73,7.94,1
9411,653,OBC,ECE,Rajasthan,2.14,0,44,Summit Hyderabad College of Engineering,Tier 3,3,ECE,25608,2.6,8.22,1
9412,19978,ST,AERO,Odisha,4.14,1,56,Vanguard Chandigarh Institute of Technology,Tier 3,9,AERO,69459,1.44,5.56,1
9413,11875,EWS,IT,Punjab,2.99,0,130,National Hyderabad University of Engineering,Tier 3,4,IT,21186,1.24,5.01,1
9414,24067,General,IT,Gujarat,2.17,0,54,Apex Kochi University of Engineering,Tier 3,4,IT,15299,2.93,6.33,0
9415,22239,SC,BIOTECH,Punjab,2.38,0,41,Summit Hyderabad Institute of Technology,Tier 3,10,BIOTECH,45119,2.95,4.93,1
9416,16857,General,AI_DS,Uttar Pradesh,3.31,0,67,Imperial Noida University of Engineering,Tier 3,2,AI_DS,14160,2.48,7.16,0
9417,34194,SC,IT,Kerala,2.89,0,121,Global Jaipur University of Engineering,Tier 3,4,IT,56350,3.1,7.73,1
9418,8950,EWS,CE,Assam,4.96,1,25,Jadavpur University,Tier 2,7,CE,3169,0.25,15.8,0
9419,4547,ST,AI_DS,Telangana,4.73,1,115,Apex Chandigarh College of Engineering,Tier 3,2,AI_DS,76097,3.2,5.46,1
9420,6239,General,IT,Uttar Pradesh,5.62,1,61,Apex Chennai College of Engineering,Tier 3,4,IT,17087,2.89,8.22,1
9421,16210,OBC,EEE,Uttarakhand,3.61,0,98,Horizon Chandigarh Polytechnic & Tech Campus,Tier 2,5,EEE,4613,3.8,10.81,0
9422,3114,General,AERO,Kerala,4.42,1,1,IIT Bombay,Tier 1,9,AERO,306,2.5,24.5,0
9423,10898,EWS,CE,Punjab,1.36,0,81,Apex Chandigarh College of Engineering,Tier 3,7,CE,15804,1.46,6.36,1
9424,2367,ST,CHE,Gujarat,4.12,1,26,College of Engg Guindy,Tier 2,8,CHE,12276,0.35,12.0,1
9425,11513,EWS,CSE,Kerala,3.89,0,133,Pioneer Hyderabad University of Engineering,Tier 3,1,CSE,21911,2.42,6.92,1
9426,6023,ST,ME,Uttar Pradesh,4.86,1,14,MNNIT Allahabad,Tier 1,6,ME,1227,1.78,15.2,0
9427,7160,SC,IT,West Bengal,1.63,1,11,NIT Surathkal,Tier 1,4,IT,1232,1.85,16.8,0
9428,8357,EWS,CHE,Delhi,1.78,0,19,Veermata Jijabai Technological Institute,Tier 2,8,CHE,3521,1.4,14.0,0
9429,3025,General,AI_DS,Madhya Pradesh,5.54,1,61,Apex Chennai College of Engineering,Tier 3,2,AI_DS,14037,2.89,8.22,1
9430,41729,SC,ECE,Maharashtra,1.32,0,66,Horizon Lucknow University of Engineering,Tier 3,3,ECE,55628,2.73,5.76,1
9431,23420,SC,EEE,Madhya Pradesh,2.48,0,122,Apex Pune College of Engineering,Tier 3,5,EEE,48795,3.05,7.66,1
9432,2785,General,CHE,Gujarat,2.56,0,113,National Jaipur Institute of Technology,Tier 3,8,CHE,11697,3.32,7.49,1
9433,15356,General,BIOTECH,Uttarakhand,5.96,0,7,IIT Guwahati,Tier 1,10,BIOTECH,230,2.2,19.5,0
9434,1076,General,AERO,Delhi,4.69,0,91,Horizon Hyderabad College of Engineering,Tier 3,9,AERO,15546,2.56,6.89,1
9435,21738,SC,EEE,Gujarat,3.26,1,89,Metropolitan Bengaluru University of Engineering,Tier 3,5,EEE,51186,1.76,5.98,1
9436,6490,OBC,CE,Odisha,1.13,1,17,BMS College of Engineering,Tier 2,7,CE,4279,2.9,12.8,0
9437,3140,General,AI_DS,Uttar Pradesh,5.41,1,57,Zenith Noida College of Engineering,Tier 3,2,AI_DS,15255,2.66,6.45,1
9438,25958,General,AI_DS,West Bengal,2.27,1,28,PES University,Tier 2,2,AI_DS,2787,4.5,11.8,0
9439,7862,OBC,ECE,Karnataka,3.88,1,109,Global Ahmedabad Polytechnic & Tech Campus,Tier 3,3,ECE,28904,3.2,5.46,1
9440,9494,OBC,CSE,Delhi,4.47,0,1,IIT Bombay,Tier 1,1,CSE,551,2.5,24.5,0
9441,12914,General,ME,Uttarakhand,1.78,0,72,Vanguard Hyderabad Polytechnic & Tech Campus,Tier 2,6,ME,2398,4.33,8.03,0
9442,20290,General,BIOTECH,Odisha,5.8,1,12,VNIT Nagpur,Tier 1,10,BIOTECH,251,1.75,13.5,0
9443,6752,General,BIOTECH,Gujarat,4.12,0,9,IIIT Hyderabad,Tier 1,10,BIOTECH,245,3.8,31.0,0
9444,37150,ST,ME,Uttarakhand,5.14,0,116,Summit Noida University of Engineering,Tier 2,6,ME,12586,3.43,9.69,0
9445,27525,General,EEE,Maharashtra,1.48,0,99,Zenith Lucknow University of Engineering,Tier 3,5,EEE,12626,2.78,8.27,0
9446,563,General,BIOTECH,Delhi,1.46,0,49,Summit Noida College of Engineering,Tier 2,10,BIOTECH,2276,4.22,7.7,0
9447,5068,SC,IT,Tamil Nadu,5.06,1,51,Pioneer Indore Polytechnic & Tech Campus,Tier 3,4,IT,54735,1.88,6.82,1
9448,49986,General,AI_DS,Gujarat,3.48,0,36,Pioneer Bhubaneswar Institute of Technology,Tier 3,2,AI_DS,13434,1.76,5.58,0
9449,8834,General,ECE,Telangana,5.93,0,52,Summit Chandigarh College of Engineering,Tier 2,3,ECE,3107,2.66,9.88,0
9450,2580,General,AI_DS,Telangana,1.06,1,110,Summit Ahmedabad Polytechnic & Tech Campus,Tier 3,2,AI_DS,13887,3.02,5.11,1
9451,5224,General,AI_DS,Rajasthan,1.77,0,95,Zenith Chandigarh College of Engineering,Tier 3,2,AI_DS,13255,2.22,8.46,1
9452,3950,EWS,BIOTECH,Maharashtra,5.96,1,47,Zenith Chandigarh Polytechnic & Tech Campus,Tier 3,10,BIOTECH,17147,3.06,4.89,1
9453,3039,General,IT,Odisha,5.47,0,27,MS Ramaiah Institute of Technology,Tier 2,4,IT,3086,3.1,11.2,0
9454,14161,SC,EEE,Punjab,4.95,0,48,National Lucknow Institute of Technology,Tier 2,5,EEE,9103,3.18,8.49,0
9455,4712,General,IT,Kerala,3.91,0,35,Horizon Bhubaneswar University of Engineering,Tier 2,4,IT,3547,4.23,9.31,0
9456,4386,ST,AI_DS,Uttar Pradesh,1.95,1,60,Global Bengaluru College of Engineering,Tier 3,2,AI_DS,75198,2.01,8.0,1
9457,1211,OBC,ME,Madhya Pradesh,2.88,1,78,Apex Indore Institute of Technology,Tier 3,6,ME,21790,2.72,6.21,1
